Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.123;-;-;1.123;-;-
Wählende;487;43,4 %;-;487.0;43,4 %;-
Ungültige Stimmen;5;1,0 %;-;2.0;0,4 %;-
Gültige Stimmen;482;99,0 %;-;485.0;99,6 %;-
SPD;173;35,9 %;-;163.0;33,6 %;-
AfD;157;32,6 %;-;159.0;32,8 %;-
CDU;59;12,2 %;-;46.0;9,5 %;-
GRÜNE/B 90;14;2,9 %;-;20.0;4,1 %;-
DIE LINKE;20;4,1 %;-;20.0;4,1 %;-
BVB / FREIE WÄHLER;43;8,9 %;-;13.0;2,7 %;-
FDP;5;1,0 %;-;3.0;0,6 %;-
Tierschutzpartei;-;-;-;6.0;1,2 %;-
Plus;11;2,3 %;-;7.0;1,4 %;-
BSW;-;-;-;47.0;9,7 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
