Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;84;-;-;84;-;-
Wählende;58;69,0 %;-;58;69,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;58;100,0 %;-;58;100,0 %;-
SPD;21;36,2 %;-;19;32,8 %;-
AfD;15;25,9 %;-;14;24,1 %;-
CDU;19;32,8 %;-;15;25,9 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;1;1,7 %;-;4;6,9 %;-
BVB / FREIE WÄHLER;1;1,7 %;-;1;1,7 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;3;5,2 %;-
III. Weg;1;1,7 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;3,4 %;-
WU;-;-;-;0;0,0 %;-
