Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.159;-;-;1.159;-;-
Wählende;632;54,5 %;-;632;54,5 %;-
Ungültige Stimmen;7;1,1 %;-;3;0,5 %;-
Gültige Stimmen;625;98,9 %;-;629;99,5 %;-
SPD;164;26,2 %;-;155;24,6 %;-
AfD;321;51,4 %;-;294;46,7 %;-
CDU;77;12,3 %;-;53;8,4 %;-
GRÜNE/B 90;3;0,5 %;-;2;0,3 %;-
DIE LINKE;19;3,0 %;-;10;1,6 %;-
BVB / FREIE WÄHLER;25;4,0 %;-;6;1,0 %;-
FDP;7;1,1 %;-;2;0,3 %;-
Tierschutzpartei;-;-;-;9;1,4 %;-
Plus;-;-;-;4;0,6 %;-
BSW;-;-;-;84;13,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;8;1,3 %;-
EB Hoffmann;9;1,4 %;-;-;-;-
