Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;404;-;-;404;-;-
Wählende;258;63,9 %;+71;258;63,9 %;+71
Ungültige Stimmen;8;3,1 %;+18;5;1,9 %;+02
Gültige Stimmen;250;96,9 %;-18;253;98,1 %;-02
SPD;70;28,0 %;+86;55;21,7 %;+14
AfD;120;48,0 %;+157;105;41,5 %;+60
CDU;34;13,6 %;-06;25;9,9 %;-40
GRÜNE/B 90;0;0,0 %;-108;6;2,4 %;-67
DIE LINKE;11;4,4 %;-85;6;2,4 %;-80
BVB / FREIE WÄHLER;11;4,4 %;+14;3;1,2 %;-23
FDP;3;1,2 %;-44;0;0,0 %;-52
Tierschutzpartei;-;-;-;4;1,6 %;+11
Plus;-;-;-09;0;0,0 %;-13
BSW;-;-;-;45;17,8 %;+178
III. Weg;-;-;-;1;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;1;0,4 %;+04;2;0,8 %;+08
WU;-;-;-;1;0,4 %;+04
