Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;300;-;-;300;-;-
Wählende;201;67,0 %;-;201;67,0 %;-
Ungültige Stimmen;0;0,0 %;-;1;0,5 %;-
Gültige Stimmen;201;100,0 %;-;200;99,5 %;-
SPD;66;32,8 %;-;67;33,5 %;-
AfD;77;38,3 %;-;71;35,5 %;-
CDU;21;10,4 %;-;10;5,0 %;-
GRÜNE/B 90;3;1,5 %;-;5;2,5 %;-
DIE LINKE;12;6,0 %;-;7;3,5 %;-
BVB / FREIE WÄHLER;9;4,5 %;-;3;1,5 %;-
FDP;3;1,5 %;-;5;2,5 %;-
Tierschutzpartei;3;1,5 %;-;1;0,5 %;-
Plus;-;-;-;3;1,5 %;-
BSW;-;-;-;16;8,0 %;-
III. Weg;-;-;-;1;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;3,5 %;-;8;4,0 %;-
WU;-;-;-;3;1,5 %;-
