Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;365;-;-;365;-;-
Ungültige Stimmen;4;1,1 %;-;2;0,5 %;-
Gültige Stimmen;361;98,9 %;-;363;99,5 %;-
SPD;127;35,2 %;-;127;35,0 %;-
AfD;56;15,5 %;-;46;12,7 %;-
CDU;84;23,3 %;-;51;14,0 %;-
GRÜNE/B 90;12;3,3 %;-;20;5,5 %;-
DIE LINKE;33;9,1 %;-;19;5,2 %;-
BVB / FREIE WÄHLER;21;5,8 %;-;7;1,9 %;-
FDP;2;0,6 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;13;3,6 %;-
Plus;12;3,3 %;-;11;3,0 %;-
BSW;-;-;-;63;17,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;6;1,7 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;4;1,1 %;-
Demokraten BB;8;2,2 %;-;-;-;-
