Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;816;-;-;816;-;-
Wählende;410;50,2 %;-;410;50,2 %;-
Ungültige Stimmen;6;1,5 %;-;7;1,7 %;-
Gültige Stimmen;404;98,5 %;-;403;98,3 %;-
SPD;168;41,6 %;-;145;36,0 %;-
AfD;103;25,5 %;-;91;22,6 %;-
CDU;48;11,9 %;-;37;9,2 %;-
GRÜNE/B 90;11;2,7 %;-;18;4,5 %;-
DIE LINKE;26;6,4 %;-;13;3,2 %;-
BVB / FREIE WÄHLER;46;11,4 %;-;23;5,7 %;-
FDP;2;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;9;2,2 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;61;15,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;1;0,2 %;-
