Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.014;-;-;1.014;-;-
Wählende;425;41,9 %;-;425.0;41,9 %;-
Ungültige Stimmen;8;1,9 %;-;7.0;1,6 %;-
Gültige Stimmen;417;98,1 %;-;418.0;98,4 %;-
SPD;106;25,4 %;-;94.0;22,5 %;-
AfD;214;51,3 %;-;199.0;47,6 %;-
CDU;33;7,9 %;-;29.0;6,9 %;-
GRÜNE/B 90;4;1,0 %;-;4.0;1,0 %;-
DIE LINKE;25;6,0 %;-;10.0;2,4 %;-
BVB / FREIE WÄHLER;25;6,0 %;-;7.0;1,7 %;-
FDP;4;1,0 %;-;2.0;0,5 %;-
Tierschutzpartei;-;-;-;8.0;1,9 %;-
Plus;-;-;-;0.0;0,0 %;-
BSW;-;-;-;59.0;14,1 %;-
III. Weg;6;1,4 %;-;2.0;0,5 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,5 %;-
WU;-;-;-;2.0;0,5 %;-
