Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;380;-;-;380;-;-
Wählende;215;56,6 %;-;215;56,6 %;-
Ungültige Stimmen;8;3,7 %;-;6;2,8 %;-
Gültige Stimmen;207;96,3 %;-;209;97,2 %;-
SPD;72;34,8 %;-;56;26,8 %;-
AfD;92;44,4 %;-;91;43,5 %;-
CDU;24;11,6 %;-;22;10,5 %;-
GRÜNE/B 90;0;0,0 %;-;4;1,9 %;-
DIE LINKE;6;2,9 %;-;6;2,9 %;-
BVB / FREIE WÄHLER;11;5,3 %;-;4;1,9 %;-
FDP;2;1,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;2,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;20;9,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;0;0,0 %;-
