Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.100;-;-;1.100;-;-
Wählende;546;49,6 %;-;546;49,6 %;-
Ungültige Stimmen;6;1,1 %;-;4;0,7 %;-
Gültige Stimmen;540;98,9 %;-;542;99,3 %;-
SPD;131;24,3 %;-;128;23,6 %;-
AfD;259;48,0 %;-;234;43,2 %;-
CDU;76;14,1 %;-;70;12,9 %;-
GRÜNE/B 90;4;0,7 %;-;11;2,0 %;-
DIE LINKE;38;7,0 %;-;11;2,0 %;-
BVB / FREIE WÄHLER;21;3,9 %;-;16;3,0 %;-
FDP;9;1,7 %;-;4;0,7 %;-
Tierschutzpartei;-;-;-;8;1,5 %;-
Plus;-;-;-;1;0,2 %;-
BSW;-;-;-;57;10,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
EB Hoffmann;2;0,4 %;-;-;-;-
