Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;924;-;-;924;-;-
Wählende;433;46,9 %;-;433;46,9 %;-
Ungültige Stimmen;5;1,2 %;-;3;0,7 %;-
Gültige Stimmen;428;98,8 %;-;430;99,3 %;-
SPD;138;32,2 %;-;126;29,3 %;-
AfD;154;36,0 %;-;145;33,7 %;-
CDU;59;13,8 %;-;34;7,9 %;-
GRÜNE/B 90;17;4,0 %;-;29;6,7 %;-
DIE LINKE;30;7,0 %;-;18;4,2 %;-
BVB / FREIE WÄHLER;22;5,1 %;-;11;2,6 %;-
FDP;3;0,7 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;13;3,0 %;-
Plus;5;1,2 %;-;2;0,5 %;-
BSW;-;-;-;45;10,5 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,5 %;-
