Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;236;-;-;236;-;-
Wählende;145;61,4 %;-;145;61,4 %;-
Ungültige Stimmen;1;0,7 %;-;1;0,7 %;-
Gültige Stimmen;144;99,3 %;-;144;99,3 %;-
SPD;62;43,1 %;-;45;31,2 %;-
AfD;47;32,6 %;-;51;35,4 %;-
CDU;25;17,4 %;-;17;11,8 %;-
GRÜNE/B 90;3;2,1 %;-;5;3,5 %;-
DIE LINKE;0;0,0 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;5;3,5 %;-;3;2,1 %;-
FDP;2;1,4 %;-;1;0,7 %;-
Tierschutzpartei;-;-;-;1;0,7 %;-
Plus;-;-;-;3;2,1 %;-
BSW;-;-;-;16;11,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,4 %;-
WU;-;-;-;0;0,0 %;-
