Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.779;-;-;3.779;-;-
Wählende;2.840;75,2 %;+97;2.84;75,2 %;+97
Ungültige Stimmen;33;1,2 %;-02;25.0;0,9 %;-04
Gültige Stimmen;2.807;98,8 %;+02;2.815;99,1 %;+04
SPD;852;30,4 %;+40;843.0;29,9 %;+16
AfD;1.066;38,0 %;+130;935.0;33,2 %;+70
CDU;373;13,3 %;-76;317.0;11,3 %;-79
GRÜNE/B 90;28;1,0 %;-33;28.0;1,0 %;-34
DIE LINKE;98;3,5 %;-49;51.0;1,8 %;-48
BVB / FREIE WÄHLER;343;12,2 %;+10;102.0;3,6 %;-45
FDP;47;1,7 %;-22;17.0;0,6 %;-27
Tierschutzpartei;-;-;-;50.0;1,8 %;-09
Plus;-;-;-;11.0;0,4 %;-04
BSW;-;-;-;429.0;15,2 %;+152
III. Weg;-;-;-;2.0;0,1 %;+01
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;14.0;0,5 %;+05
WU;-;-;-;15.0;0,5 %;+05
