Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;160;-;-;160;-;-
Wählende;105;65,6 %;-;105;65,6 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;105;100,0 %;-;105;100,0 %;-
SPD;34;32,4 %;-;25;23,8 %;-
AfD;46;43,8 %;-;43;41,0 %;-
CDU;15;14,3 %;-;12;11,4 %;-
GRÜNE/B 90;2;1,9 %;-;3;2,9 %;-
DIE LINKE;4;3,8 %;-;1;1,0 %;-
BVB / FREIE WÄHLER;3;2,9 %;-;2;1,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;1;1,0 %;-;1;1,0 %;-
Plus;-;-;-;1;1,0 %;-
BSW;-;-;-;16;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,0 %;-
WU;-;-;-;0;0,0 %;-
