Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.038;-;-;1.038;-;-
Wählende;667;64,3 %;+130;667.0;64,3 %;+130
Ungültige Stimmen;6;0,9 %;-00;5.0;0,7 %;-11
Gültige Stimmen;661;99,1 %;+00;662.0;99,3 %;+11
SPD;193;29,2 %;+90;174.0;26,3 %;+12
AfD;268;40,5 %;+131;249.0;37,6 %;+66
CDU;109;16,5 %;-55;87.0;13,1 %;-50
GRÜNE/B 90;5;0,8 %;-130;19.0;2,9 %;-60
DIE LINKE;28;4,2 %;-38;11.0;1,7 %;-60
BVB / FREIE WÄHLER;34;5,1 %;+15;16.0;2,4 %;-03
FDP;12;1,8 %;-03;4.0;0,6 %;-25
Tierschutzpartei;-;-;-;11.0;1,7 %;-03
Plus;-;-;-06;2.0;0,3 %;-12
BSW;-;-;-;84.0;12,7 %;+127
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;12;1,8 %;+18;5.0;0,8 %;+08
WU;-;-;-;0.0;0,0 %;00
