Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;829;-;-;829;-;-
Wählende;377;45,5 %;-;377;45,5 %;-
Ungültige Stimmen;3;0,8 %;-;1;0,3 %;-
Gültige Stimmen;374;99,2 %;-;376;99,7 %;-
SPD;141;37,7 %;-;116;30,9 %;-
AfD;133;35,6 %;-;127;33,8 %;-
CDU;30;8,0 %;-;17;4,5 %;-
GRÜNE/B 90;10;2,7 %;-;19;5,1 %;-
DIE LINKE;20;5,3 %;-;11;2,9 %;-
BVB / FREIE WÄHLER;33;8,8 %;-;13;3,5 %;-
FDP;3;0,8 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;4;1,1 %;-;1;0,3 %;-
BSW;-;-;-;59;15,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,3 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
