Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;5.245;-;-;5.245;-;-
Wählende;4.125;78,6 %;+76;4.125;78,6 %;+76
Ungültige Stimmen;53;1,3 %;+04;34;0,8 %;+01
Gültige Stimmen;4.072;98,7 %;-04;4.091;99,2 %;-01
SPD;1.692;41,6 %;+80;1.403;34,3 %;+81
AfD;929;22,8 %;+51;845;20,7 %;+29
CDU;601;14,8 %;+05;483;11,8 %;-11
GRÜNE/B 90;255;6,3 %;-73;305;7,5 %;-111
DIE LINKE;247;6,1 %;-57;166;4,1 %;-80
BVB / FREIE WÄHLER;223;5,5 %;-01;78;1,9 %;-25
FDP;44;1,1 %;-20;44;1,1 %;-28
Tierschutzpartei;-;-;-;97;2,4 %;-04
Plus;-;-;-;58;1,4 %;+02
BSW;-;-;-;580;14,2 %;+142
III. Weg;-;-;-;2;0,0 %;+00
DKP;36;0,9 %;+05;10;0,2 %;+02
DLW;-;-;-;15;0,4 %;+04
WU;-;-;-;5;0,1 %;+01
EB Schamberger;45;1,1 %;+11;-;-;-
