Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;184;-;-;184;-;-
Wählende;113;61,4 %;-;113;61,4 %;-
Ungültige Stimmen;3;2,7 %;-;2;1,8 %;-
Gültige Stimmen;110;97,3 %;-;111;98,2 %;-
SPD;31;28,2 %;-;23;20,7 %;-
AfD;44;40,0 %;-;37;33,3 %;-
CDU;13;11,8 %;-;11;9,9 %;-
GRÜNE/B 90;0;0,0 %;-;3;2,7 %;-
DIE LINKE;8;7,3 %;-;5;4,5 %;-
BVB / FREIE WÄHLER;11;10,0 %;-;4;3,6 %;-
FDP;1;0,9 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;24;21,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,8 %;-;4;3,6 %;-
WU;-;-;-;0;0,0 %;-
