Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;937;-;-;937;-;-
Wählende;479;51,1 %;-;479;51,1 %;-
Ungültige Stimmen;6;1,3 %;-;3;0,6 %;-
Gültige Stimmen;473;98,7 %;-;476;99,4 %;-
SPD;173;36,6 %;-;178;37,4 %;-
AfD;135;28,5 %;-;123;25,8 %;-
CDU;114;24,1 %;-;81;17,0 %;-
GRÜNE/B 90;20;4,2 %;-;32;6,7 %;-
DIE LINKE;7;1,5 %;-;2;0,4 %;-
BVB / FREIE WÄHLER;19;4,0 %;-;13;2,7 %;-
FDP;5;1,1 %;-;6;1,3 %;-
Tierschutzpartei;-;-;-;9;1,9 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;25;5,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;3;0,6 %;-
