Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.122;-;-;1.122;-;-
Wählende;456;40,6 %;-;456.0;40,6 %;-
Ungültige Stimmen;6;1,3 %;-;9.0;2,0 %;-
Gültige Stimmen;450;98,7 %;-;447.0;98,0 %;-
SPD;173;38,4 %;-;153.0;34,2 %;-
AfD;211;46,9 %;-;183.0;40,9 %;-
CDU;19;4,2 %;-;20.0;4,5 %;-
GRÜNE/B 90;0;0,0 %;-;2.0;0,4 %;-
DIE LINKE;15;3,3 %;-;11.0;2,5 %;-
BVB / FREIE WÄHLER;14;3,1 %;-;13.0;2,9 %;-
FDP;3;0,7 %;-;0.0;0,0 %;-
Tierschutzpartei;15;3,3 %;-;11.0;2,5 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;51.0;11,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
