Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;529;-;-;529;-;-
Wählende;292;55,2 %;+122;292;55,2 %;+122
Ungültige Stimmen;1;0,3 %;-11;3;1,0 %;-03
Gültige Stimmen;291;99,7 %;+11;289;99,0 %;+03
SPD;77;26,5 %;+70;82;28,4 %;+48
AfD;122;41,9 %;+150;110;38,1 %;+115
CDU;51;17,5 %;+18;31;10,7 %;-38
GRÜNE/B 90;6;2,1 %;-48;3;1,0 %;-72
DIE LINKE;10;3,4 %;-180;10;3,5 %;-129
BVB / FREIE WÄHLER;19;6,5 %;+24;8;2,8 %;-04
FDP;6;2,1 %;-13;4;1,4 %;-23
Tierschutzpartei;-;-;-;6;2,1 %;-03
Plus;-;-;-;1;0,3 %;-08
BSW;-;-;-;31;10,7 %;+107
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,3 %;+03
WU;-;-;-;2;0,7 %;+07
