Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;805;-;-;805;-;-
Wählende;412;51,2 %;-;412;51,2 %;-
Ungültige Stimmen;7;1,7 %;-;6;1,5 %;-
Gültige Stimmen;405;98,3 %;-;406;98,5 %;-
SPD;143;35,3 %;-;132;32,5 %;-
AfD;188;46,4 %;-;177;43,6 %;-
CDU;30;7,4 %;-;25;6,2 %;-
GRÜNE/B 90;5;1,2 %;-;6;1,5 %;-
DIE LINKE;10;2,5 %;-;9;2,2 %;-
BVB / FREIE WÄHLER;14;3,5 %;-;6;1,5 %;-
FDP;2;0,5 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;1,2 %;-
Plus;3;0,7 %;-;2;0,5 %;-
BSW;-;-;-;37;9,1 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;10;2,5 %;-;5;1,2 %;-
WU;-;-;-;1;0,2 %;-
