Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0.0;-;-
Wählende;1.257;-;-;1.257;-;-
Ungültige Stimmen;2;0,2 %;-;2.0;0,2 %;-
Gültige Stimmen;1.255;99,8 %;-;1.255;99,8 %;-
SPD;375;29,9 %;-;368.0;29,3 %;-
AfD;304;24,2 %;-;267.0;21,3 %;-
CDU;289;23,0 %;-;212.0;16,9 %;-
GRÜNE/B 90;38;3,0 %;-;48.0;3,8 %;-
DIE LINKE;44;3,5 %;-;33.0;2,6 %;-
BVB / FREIE WÄHLER;150;12,0 %;-;59.0;4,7 %;-
FDP;17;1,4 %;-;13.0;1,0 %;-
Tierschutzpartei;-;-;-;29.0;2,3 %;-
Plus;32;2,5 %;-;20.0;1,6 %;-
BSW;-;-;-;193.0;15,4 %;-
III. Weg;6;0,5 %;-;2.0;0,2 %;-
DKP;-;-;-;2.0;0,2 %;-
DLW;-;-;-;4.0;0,3 %;-
WU;-;-;-;5.0;0,4 %;-
