Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.590;-;-;1.59;-;-
Wählende;716;45,0 %;-;716.0;45,0 %;-
Ungültige Stimmen;9;1,3 %;-;7.0;1,0 %;-
Gültige Stimmen;707;98,7 %;-;709.0;99,0 %;-
SPD;238;33,7 %;-;209.0;29,5 %;-
AfD;296;41,9 %;-;270.0;38,1 %;-
CDU;87;12,3 %;-;76.0;10,7 %;-
GRÜNE/B 90;5;0,7 %;-;6.0;0,8 %;-
DIE LINKE;30;4,2 %;-;21.0;3,0 %;-
BVB / FREIE WÄHLER;40;5,7 %;-;13.0;1,8 %;-
FDP;9;1,3 %;-;4.0;0,6 %;-
Tierschutzpartei;-;-;-;15.0;2,1 %;-
Plus;-;-;-;6.0;0,8 %;-
BSW;-;-;-;87.0;12,3 %;-
III. Weg;2;0,3 %;-;1.0;0,1 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;1.0;0,1 %;-
