Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;469;-;-;469;-;-
Wählende;255;54,4 %;-;255;54,4 %;-
Ungültige Stimmen;2;0,8 %;-;0;0,0 %;-
Gültige Stimmen;253;99,2 %;-;255;100,0 %;-
SPD;73;28,9 %;-;69;27,1 %;-
AfD;107;42,3 %;-;103;40,4 %;-
CDU;49;19,4 %;-;28;11,0 %;-
GRÜNE/B 90;4;1,6 %;-;2;0,8 %;-
DIE LINKE;7;2,8 %;-;5;2,0 %;-
BVB / FREIE WÄHLER;10;4,0 %;-;7;2,7 %;-
FDP;3;1,2 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;8;3,1 %;-
Plus;-;-;-;3;1,2 %;-
BSW;-;-;-;24;9,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,4 %;-
DLW;-;-;-;3;1,2 %;-
WU;-;-;-;1;0,4 %;-
