Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;144;-;-;144;-;-
Wählende;89;61,8 %;-;89;61,8 %;-
Ungültige Stimmen;3;3,4 %;-;2;2,2 %;-
Gültige Stimmen;86;96,6 %;-;87;97,8 %;-
SPD;37;43,0 %;-;32;36,8 %;-
AfD;23;26,7 %;-;18;20,7 %;-
CDU;18;20,9 %;-;15;17,2 %;-
GRÜNE/B 90;0;0,0 %;-;2;2,3 %;-
DIE LINKE;1;1,2 %;-;3;3,4 %;-
BVB / FREIE WÄHLER;4;4,7 %;-;0;0,0 %;-
FDP;3;3,5 %;-;2;2,3 %;-
Tierschutzpartei;-;-;-;2;2,3 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;13,8 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;1,1 %;-
WU;-;-;-;0;0,0 %;-
