Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;512;-;-;512;-;-
Wählende;286;55,9 %;+123;286;55,9 %;+123
Ungültige Stimmen;2;0,7 %;-05;3;1,0 %;-02
Gültige Stimmen;284;99,3 %;+05;283;99,0 %;+02
SPD;48;16,9 %;-32;78;27,6 %;+72
AfD;99;34,9 %;+168;97;34,3 %;+132
CDU;18;6,3 %;-30;17;6,0 %;-44
GRÜNE/B 90;6;2,1 %;-53;10;3,5 %;-66
DIE LINKE;20;7,0 %;-82;5;1,8 %;-128
BVB / FREIE WÄHLER;91;32,0 %;+57;36;12,7 %;-42
FDP;1;0,4 %;-14;0;0,0 %;-22
Tierschutzpartei;-;-;-;5;1,8 %;-09
Plus;-;-;-;1;0,4 %;-14
BSW;-;-;-;33;11,7 %;+117
III. Weg;-;-;-;1;0,4 %;+04
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
dieBasis;0;0,0 %;00;-;-;-
EB Link;1;0,4 %;+04;-;-;-
