Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.026;-;-;1.026;-;-
Wählende;515;50,2 %;-;515;50,2 %;-
Ungültige Stimmen;5;1,0 %;-;3;0,6 %;-
Gültige Stimmen;510;99,0 %;-;512;99,4 %;-
SPD;183;35,9 %;-;151;29,5 %;-
AfD;203;39,8 %;-;184;35,9 %;-
CDU;54;10,6 %;-;40;7,8 %;-
GRÜNE/B 90;9;1,8 %;-;22;4,3 %;-
DIE LINKE;21;4,1 %;-;12;2,3 %;-
BVB / FREIE WÄHLER;29;5,7 %;-;6;1,2 %;-
FDP;6;1,2 %;-;5;1,0 %;-
Tierschutzpartei;-;-;-;12;2,3 %;-
Plus;-;-;-;7;1,4 %;-
BSW;-;-;-;69;13,5 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;2;0,4 %;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,4 %;-
EB Schamberger;3;0,6 %;-;-;-;-
