Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.054;-;-;1.054;-;-
Wählende;565;53,6 %;-;565.0;53,6 %;-
Ungültige Stimmen;3;0,5 %;-;2.0;0,4 %;-
Gültige Stimmen;562;99,5 %;-;563.0;99,6 %;-
SPD;176;31,3 %;-;170.0;30,2 %;-
AfD;195;34,7 %;-;178.0;31,6 %;-
CDU;120;21,4 %;-;78.0;13,9 %;-
GRÜNE/B 90;5;0,9 %;-;3.0;0,5 %;-
DIE LINKE;26;4,6 %;-;11.0;2,0 %;-
BVB / FREIE WÄHLER;37;6,6 %;-;13.0;2,3 %;-
FDP;3;0,5 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;10.0;1,8 %;-
Plus;-;-;-;4.0;0,7 %;-
BSW;-;-;-;91.0;16,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
