Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.138;-;-;1.138;-;-
Wählende;614;54,0 %;-;614;54,0 %;-
Ungültige Stimmen;4;0,7 %;-;4;0,7 %;-
Gültige Stimmen;610;99,3 %;-;610;99,3 %;-
SPD;271;44,4 %;-;229;37,5 %;-
AfD;191;31,3 %;-;172;28,2 %;-
CDU;71;11,6 %;-;65;10,7 %;-
GRÜNE/B 90;16;2,6 %;-;24;3,9 %;-
DIE LINKE;20;3,3 %;-;16;2,6 %;-
BVB / FREIE WÄHLER;33;5,4 %;-;11;1,8 %;-
FDP;4;0,7 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;11;1,8 %;-
Plus;-;-;-;3;0,5 %;-
BSW;-;-;-;72;11,8 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;1;0,2 %;-;0;0,0 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;3;0,5 %;-
EB Schamberger;3;0,5 %;-;-;-;-
