Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.130;-;-;1.13;-;-
Wählende;504;44,6 %;-43;504.0;44,6 %;-43
Ungültige Stimmen;5;1,0 %;-01;4.0;0,8 %;-02
Gültige Stimmen;499;99,0 %;+01;500.0;99,2 %;+02
SPD;183;36,7 %;+109;177.0;35,4 %;+99
AfD;176;35,3 %;+162;161.0;32,2 %;+136
CDU;69;13,8 %;-62;45.0;9,0 %;-83
GRÜNE/B 90;13;2,6 %;-158;20.0;4,0 %;-139
DIE LINKE;24;4,8 %;-27;10.0;2,0 %;-64
BVB / FREIE WÄHLER;19;3,8 %;+05;3.0;0,6 %;-19
FDP;5;1,0 %;-22;4.0;0,8 %;-35
Tierschutzpartei;-;-;-;24.0;4,8 %;+10
Plus;10;2,0 %;+11;3.0;0,6 %;-09
BSW;-;-;-;53.0;10,6 %;+106
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;0.0;0,0 %;00
WU;-;-;-;0.0;0,0 %;00
