Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;341;-;-;341;-;-
Wählende;216;63,3 %;-;216;63,3 %;-
Ungültige Stimmen;6;2,8 %;-;5;2,3 %;-
Gültige Stimmen;210;97,2 %;-;211;97,7 %;-
SPD;62;29,5 %;-;58;27,5 %;-
AfD;107;51,0 %;-;98;46,4 %;-
CDU;29;13,8 %;-;19;9,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;4;1,9 %;-;3;1,4 %;-
BVB / FREIE WÄHLER;4;1,9 %;-;3;1,4 %;-
FDP;1;0,5 %;-;0;0,0 %;-
Tierschutzpartei;3;1,4 %;-;3;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;24;11,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,5 %;-
WU;-;-;-;2;0,9 %;-
