Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;188;-;-;188;-;-
Wählende;111;59,0 %;-;111;59,0 %;-
Ungültige Stimmen;1;0,9 %;-;1;0,9 %;-
Gültige Stimmen;110;99,1 %;-;110;99,1 %;-
SPD;30;27,3 %;-;26;23,6 %;-
AfD;57;51,8 %;-;49;44,5 %;-
CDU;11;10,0 %;-;8;7,3 %;-
GRÜNE/B 90;3;2,7 %;-;3;2,7 %;-
DIE LINKE;2;1,8 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;6;5,5 %;-;4;3,6 %;-
FDP;1;0,9 %;-;1;0,9 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;17;15,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
