Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;81;-;-;81;-;-
Wählende;49;60,5 %;+13;49;60,5 %;+13
Ungültige Stimmen;2;4,1 %;+27;1;2,0 %;+03
Gültige Stimmen;47;95,9 %;-27;48;98,0 %;-03
SPD;14;29,8 %;+79;12;25,0 %;+41
AfD;19;40,4 %;+40;17;35,4 %;-19
CDU;8;17,0 %;+24;8;16,7 %;+24
GRÜNE/B 90;3;6,4 %;-26;4;8,3 %;-18
DIE LINKE;1;2,1 %;-83;0;0,0 %;-94
BVB / FREIE WÄHLER;2;4,3 %;-13;1;2,1 %;-11
FDP;0;0,0 %;-21;0;0,0 %;-17
Tierschutzpartei;-;-;-;0;0,0 %;-24
Plus;-;-;-;0;0,0 %;-07
BSW;-;-;-;6;12,5 %;+125
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;0;0,0 %;00;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
