Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.379;-;-;1.379;-;-
Wählende;724;52,5 %;-;724.0;52,5 %;-
Ungültige Stimmen;6;0,8 %;-;5.0;0,7 %;-
Gültige Stimmen;718;99,2 %;-;719.0;99,3 %;-
SPD;252;35,1 %;-;219.0;30,5 %;-
AfD;285;39,7 %;-;255.0;35,5 %;-
CDU;99;13,8 %;-;85.0;11,8 %;-
GRÜNE/B 90;14;1,9 %;-;39.0;5,4 %;-
DIE LINKE;14;1,9 %;-;16.0;2,2 %;-
BVB / FREIE WÄHLER;45;6,3 %;-;15.0;2,1 %;-
FDP;3;0,4 %;-;3.0;0,4 %;-
Tierschutzpartei;-;-;-;13.0;1,8 %;-
Plus;6;0,8 %;-;4.0;0,6 %;-
BSW;-;-;-;66.0;9,2 %;-
III. Weg;-;-;-;1.0;0,1 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;1.0;0,1 %;-
WU;-;-;-;2.0;0,3 %;-
