Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.131;-;-;1.131;-;-
Wählende;422;37,3 %;-;422.0;37,3 %;-
Ungültige Stimmen;6;1,4 %;-;4.0;0,9 %;-
Gültige Stimmen;416;98,6 %;-;418.0;99,1 %;-
SPD;139;33,4 %;-;115.0;27,5 %;-
AfD;182;43,8 %;-;169.0;40,4 %;-
CDU;52;12,5 %;-;41.0;9,8 %;-
GRÜNE/B 90;3;0,7 %;-;8.0;1,9 %;-
DIE LINKE;19;4,6 %;-;9.0;2,2 %;-
BVB / FREIE WÄHLER;18;4,3 %;-;4.0;1,0 %;-
FDP;3;0,7 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;14.0;3,3 %;-
Plus;-;-;-;5.0;1,2 %;-
BSW;-;-;-;51.0;12,2 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
