Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;165;-;-;165;-;-
Wählende;97;58,8 %;+120;97;58,8 %;+120
Ungültige Stimmen;5;5,2 %;+22;5;5,2 %;+28
Gültige Stimmen;92;94,8 %;-22;92;94,8 %;-28
SPD;23;25,0 %;-82;25;27,2 %;-15
AfD;45;48,9 %;+140;38;41,3 %;+69
CDU;10;10,9 %;-50;8;8,7 %;-81
GRÜNE/B 90;1;1,1 %;-04;0;0,0 %;-21
DIE LINKE;3;3,3 %;-36;2;2,2 %;-57
BVB / FREIE WÄHLER;6;6,5 %;+17;3;3,3 %;-16
FDP;2;2,2 %;-07;0;0,0 %;-22
Tierschutzpartei;-;-;-;3;3,3 %;+15
Plus;-;-;-;0;0,0 %;-09
BSW;-;-;-;12;13,0 %;+130
III. Weg;2;2,2 %;+22;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;1,1 %;+11
WU;-;-;-;0;0,0 %;00
