Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;764;-;-;764;-;-
Wählende;276;36,1 %;-;276;36,1 %;-
Ungültige Stimmen;11;4,0 %;-;6;2,2 %;-
Gültige Stimmen;265;96,0 %;-;270;97,8 %;-
SPD;80;30,2 %;-;79;29,3 %;-
AfD;123;46,4 %;-;120;44,4 %;-
CDU;27;10,2 %;-;28;10,4 %;-
GRÜNE/B 90;3;1,1 %;-;3;1,1 %;-
DIE LINKE;12;4,5 %;-;4;1,5 %;-
BVB / FREIE WÄHLER;8;3,0 %;-;5;1,9 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,5 %;-
Plus;2;0,8 %;-;0;0,0 %;-
BSW;-;-;-;24;8,9 %;-
III. Weg;1;0,4 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,7 %;-
EB Mießner;8;3,0 %;-;-;-;-
