Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;208;-;-;208;-;-
Wählende;122;58,7 %;-;122;58,7 %;-
Ungültige Stimmen;2;1,6 %;-;1;0,8 %;-
Gültige Stimmen;120;98,4 %;-;121;99,2 %;-
SPD;40;33,3 %;-;39;32,2 %;-
AfD;56;46,7 %;-;49;40,5 %;-
CDU;12;10,0 %;-;8;6,6 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;3;2,5 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;7;5,8 %;-;4;3,3 %;-
FDP;1;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;1;0,8 %;-
BSW;-;-;-;15;12,4 %;-
III. Weg;-;-;-;1;0,8 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;0,8 %;-;1;0,8 %;-
WU;-;-;-;0;0,0 %;-
