Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.326;-;-;1.326;-;-
Wählende;496;37,4 %;-;496;37,4 %;-
Ungültige Stimmen;3;0,6 %;-;2;0,4 %;-
Gültige Stimmen;493;99,4 %;-;494;99,6 %;-
SPD;162;32,9 %;-;143;28,9 %;-
AfD;138;28,0 %;-;132;26,7 %;-
CDU;129;26,2 %;-;105;21,3 %;-
GRÜNE/B 90;10;2,0 %;-;18;3,6 %;-
DIE LINKE;20;4,1 %;-;14;2,8 %;-
BVB / FREIE WÄHLER;22;4,5 %;-;6;1,2 %;-
FDP;10;2,0 %;-;11;2,2 %;-
Tierschutzpartei;-;-;-;9;1,8 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;53;10,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,2 %;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;1;0,2 %;-;-;-;-
