Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;387;-;-;387;-;-
Ungültige Stimmen;4;1,0 %;-;1;0,3 %;-
Gültige Stimmen;383;99,0 %;-;386;99,7 %;-
SPD;147;38,4 %;-;131;33,9 %;-
AfD;64;16,7 %;-;59;15,3 %;-
CDU;85;22,2 %;-;75;19,4 %;-
GRÜNE/B 90;25;6,5 %;-;21;5,4 %;-
DIE LINKE;22;5,7 %;-;17;4,4 %;-
BVB / FREIE WÄHLER;17;4,4 %;-;9;2,3 %;-
FDP;9;2,3 %;-;5;1,3 %;-
Tierschutzpartei;-;-;-;6;1,6 %;-
Plus;11;2,9 %;-;7;1,8 %;-
BSW;-;-;-;54;14,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;1;0,3 %;-
EB Müller;3;0,8 %;-;-;-;-
