Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;815;-;-;815;-;-
Wählende;312;38,3 %;-;312;38,3 %;-
Ungültige Stimmen;6;1,9 %;-;6;1,9 %;-
Gültige Stimmen;306;98,1 %;-;306;98,1 %;-
SPD;105;34,3 %;-;94;30,7 %;-
AfD;129;42,2 %;-;115;37,6 %;-
CDU;29;9,5 %;-;27;8,8 %;-
GRÜNE/B 90;2;0,7 %;-;1;0,3 %;-
DIE LINKE;21;6,9 %;-;5;1,6 %;-
BVB / FREIE WÄHLER;16;5,2 %;-;4;1,3 %;-
FDP;4;1,3 %;-;3;1,0 %;-
Tierschutzpartei;-;-;-;7;2,3 %;-
Plus;-;-;-;3;1,0 %;-
BSW;-;-;-;45;14,7 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;0;0,0 %;-
dieBasis;0;0,0 %;-;-;-;-
