Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;883;-;-;883;-;-
Wählende;421;47,7 %;-;421;47,7 %;-
Ungültige Stimmen;7;1,7 %;-;3;0,7 %;-
Gültige Stimmen;414;98,3 %;-;418;99,3 %;-
SPD;111;26,8 %;-;117;28,0 %;-
AfD;141;34,1 %;-;123;29,4 %;-
CDU;51;12,3 %;-;49;11,7 %;-
GRÜNE/B 90;6;1,4 %;-;9;2,2 %;-
DIE LINKE;15;3,6 %;-;6;1,4 %;-
BVB / FREIE WÄHLER;85;20,5 %;-;38;9,1 %;-
FDP;1;0,2 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;2;0,5 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;63;15,1 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
dieBasis;4;1,0 %;-;-;-;-
EB Link;0;0,0 %;-;-;-;-
