Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;907;-;-;907;-;-
Wählende;507;55,9 %;-;507;55,9 %;-
Ungültige Stimmen;5;1,0 %;-;7;1,4 %;-
Gültige Stimmen;502;99,0 %;-;500;98,6 %;-
SPD;112;22,3 %;-;115;23,0 %;-
AfD;251;50,0 %;-;233;46,6 %;-
CDU;71;14,1 %;-;52;10,4 %;-
GRÜNE/B 90;9;1,8 %;-;9;1,8 %;-
DIE LINKE;41;8,2 %;-;14;2,8 %;-
BVB / FREIE WÄHLER;10;2,0 %;-;6;1,2 %;-
FDP;7;1,4 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;6;1,2 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;57;11,4 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;0;0,0 %;-
EB Hoffmann;1;0,2 %;-;-;-;-
