Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.548;-;-;7.548;-;-
Wählende;5.673;75,2 %;+109;5.673;75,2 %;+109
Ungültige Stimmen;231;4,1 %;+28;70;1,2 %;+01
Gültige Stimmen;5.442;95,9 %;-28;5.603;98,8 %;-01
SPD;2.053;37,7 %;+33;1.882;33,6 %;+17
AfD;-;-;-233;1.788;31,9 %;+75
CDU;975;17,9 %;+26;626;11,2 %;-46
GRÜNE/B 90;68;1,2 %;-46;115;2,1 %;-41
DIE LINKE;279;5,1 %;-56;126;2,2 %;-78
BVB / FREIE WÄHLER;614;11,3 %;+34;155;2,8 %;-23
FDP;111;2,0 %;-04;29;0,5 %;-26
Tierschutzpartei;-;-;-;85;1,5 %;-07
Plus;-;-;-;25;0,4 %;-07
BSW;-;-;-;711;12,7 %;+127
III. Weg;-;-;-;2;0,0 %;+00
DKP;-;-;-;7;0,1 %;+01
DLW;-;-;-;32;0,6 %;+06
WU;-;-;-;20;0,4 %;+04
EB Raue;1.342;24,7 %;+247;-;-;-
