Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;991;-;-;991;-;-
Wählende;430;43,4 %;-;430;43,4 %;-
Ungültige Stimmen;7;1,6 %;-;4;0,9 %;-
Gültige Stimmen;423;98,4 %;-;426;99,1 %;-
SPD;148;35,0 %;-;121;28,4 %;-
AfD;147;34,8 %;-;141;33,1 %;-
CDU;55;13,0 %;-;45;10,6 %;-
GRÜNE/B 90;10;2,4 %;-;18;4,2 %;-
DIE LINKE;18;4,3 %;-;11;2,6 %;-
BVB / FREIE WÄHLER;29;6,9 %;-;4;0,9 %;-
FDP;9;2,1 %;-;4;0,9 %;-
Tierschutzpartei;-;-;-;12;2,8 %;-
Plus;-;-;-;7;1,6 %;-
BSW;-;-;-;54;12,7 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;1;0,2 %;-
DLW;7;1,7 %;-;5;1,2 %;-
WU;-;-;-;1;0,2 %;-
