Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;2.217;-;-;2.217;-;-
Wählende;1.181;53,3 %;+72;1.181;53,3 %;+72
Ungültige Stimmen;11;0,9 %;+02;9;0,8 %;+00
Gültige Stimmen;1.170;99,1 %;-02;1.172;99,2 %;-00
SPD;442;37,8 %;+32;369;31,5 %;+08
AfD;459;39,2 %;+159;417;35,6 %;+123
CDU;142;12,1 %;-29;134;11,4 %;-38
GRÜNE/B 90;15;1,3 %;-52;20;1,7 %;-56
DIE LINKE;43;3,7 %;-74;26;2,2 %;-92
BVB / FREIE WÄHLER;40;3,4 %;-34;23;2,0 %;-37
FDP;8;0,7 %;-19;3;0,3 %;-38
Tierschutzpartei;-;-;-;16;1,4 %;-02
Plus;12;1,0 %;+10;5;0,4 %;-03
BSW;-;-;-;150;12,8 %;+128
III. Weg;4;0,3 %;+03;2;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;7;0,6 %;+06
WU;-;-;-;0;0,0 %;00
EB Mießner;5;0,4 %;+04;-;-;-
