Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;528;-;-;528;-;-
Wählende;339;64,2 %;+200;339;64,2 %;+200
Ungültige Stimmen;6;1,8 %;+01;2;0,6 %;-09
Gültige Stimmen;333;98,2 %;-01;337;99,4 %;+09
SPD;122;36,6 %;-37;100;29,7 %;-44
AfD;108;32,4 %;+03;79;23,4 %;-92
CDU;65;19,5 %;+109;57;16,9 %;+62
GRÜNE/B 90;0;0,0 %;-24;6;1,8 %;-14
DIE LINKE;6;1,8 %;-60;5;1,5 %;-73
BVB / FREIE WÄHLER;19;5,7 %;+07;8;2,4 %;-17
FDP;3;0,9 %;-15;4;1,2 %;-16
Tierschutzpartei;10;3,0 %;+30;7;2,1 %;-08
Plus;-;-;-;3;0,9 %;+01
BSW;-;-;-;59;17,5 %;+175
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;8;2,4 %;+24
WU;-;-;-;1;0,3 %;+03
