Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;116;-;-;116;-;-
Wählende;70;60,3 %;+98;70;60,3 %;+98
Ungültige Stimmen;1;1,4 %;+03;2;2,9 %;+15
Gültige Stimmen;69;98,6 %;-03;68;97,1 %;-15
SPD;23;33,3 %;+75;22;32,4 %;+65
AfD;26;37,7 %;+130;22;32,4 %;+73
CDU;12;17,4 %;-100;9;13,2 %;-132
GRÜNE/B 90;0;0,0 %;-40;0;0,0 %;-39
DIE LINKE;-;-;-118;2;2,9 %;-84
BVB / FREIE WÄHLER;8;11,6 %;+77;2;2,9 %;-19
FDP;0;0,0 %;-25;0;0,0 %;-25
Tierschutzpartei;-;-;-;0;0,0 %;00
Plus;-;-;-;0;0,0 %;00
BSW;-;-;-;10;14,7 %;+147
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;1,5 %;+15
WU;-;-;-;0;0,0 %;00
