Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.437;-;-;1.437;-;-
Wählende;735;51,1 %;+43;735.0;51,1 %;+43
Ungültige Stimmen;14;1,9 %;+04;11.0;1,5 %;+01
Gültige Stimmen;721;98,1 %;-04;724.0;98,5 %;-01
SPD;207;28,7 %;+60;179.0;24,7 %;+21
AfD;288;39,9 %;+146;257.0;35,5 %;+79
CDU;132;18,3 %;-05;91.0;12,6 %;-40
GRÜNE/B 90;8;1,1 %;-54;13.0;1,8 %;-67
DIE LINKE;32;4,4 %;-106;14.0;1,9 %;-103
BVB / FREIE WÄHLER;49;6,8 %;+12;17.0;2,3 %;-15
FDP;4;0,6 %;-26;4.0;0,6 %;-26
Tierschutzpartei;-;-;-;23.0;3,2 %;-18
Plus;-;-;-;6.0;0,8 %;+05
BSW;-;-;-;117.0;16,2 %;+162
III. Weg;-;-;-;0.0;0,0 %;00
DKP;1;0,1 %;+01;0.0;0,0 %;00
DLW;-;-;-;3.0;0,4 %;+04
WU;-;-;-;0.0;0,0 %;00
