Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;220;-;-;220;-;-
Wählende;154;70,0 %;+165;154;70,0 %;+165
Ungültige Stimmen;1;0,6 %;+03;1;0,6 %;+00
Gültige Stimmen;153;99,4 %;-03;153;99,4 %;-00
SPD;63;41,2 %;+182;56;36,6 %;+160
AfD;50;32,7 %;-12;47;30,7 %;-11
CDU;19;12,4 %;-30;14;9,2 %;-69
GRÜNE/B 90;2;1,3 %;-72;5;3,3 %;-79
DIE LINKE;10;6,5 %;-55;1;0,7 %;-90
BVB / FREIE WÄHLER;4;2,6 %;-19;0;0,0 %;-30
FDP;2;1,3 %;-14;2;1,3 %;-08
Tierschutzpartei;-;-;-;2;1,3 %;-26
Plus;-;-;-;1;0,7 %;-06
BSW;-;-;-;21;13,7 %;+137
III. Weg;-;-;-;1;0,7 %;+07
DKP;-;-;-;0;0,0 %;00
DLW;3;2,0 %;+20;3;2,0 %;+20
WU;-;-;-;0;0,0 %;00
