Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;884;-;-;884;-;-
Wählende;509;57,6 %;-;509;57,6 %;-
Ungültige Stimmen;9;1,8 %;-;4;0,8 %;-
Gültige Stimmen;500;98,2 %;-;505;99,2 %;-
SPD;152;30,4 %;-;143;28,3 %;-
AfD;170;34,0 %;-;159;31,5 %;-
CDU;92;18,4 %;-;65;12,9 %;-
GRÜNE/B 90;16;3,2 %;-;27;5,3 %;-
DIE LINKE;28;5,6 %;-;25;5,0 %;-
BVB / FREIE WÄHLER;31;6,2 %;-;17;3,4 %;-
FDP;4;0,8 %;-;2;0,4 %;-
Tierschutzpartei;-;-;-;9;1,8 %;-
Plus;7;1,4 %;-;4;0,8 %;-
BSW;-;-;-;52;10,3 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,2 %;-
