Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.254;-;-;1.254;-;-
Wählende;602;48,0 %;-;602;48,0 %;-
Ungültige Stimmen;11;1,8 %;-;5;0,8 %;-
Gültige Stimmen;591;98,2 %;-;597;99,2 %;-
SPD;267;45,2 %;-;252;42,2 %;-
AfD;158;26,7 %;-;151;25,3 %;-
CDU;82;13,9 %;-;64;10,7 %;-
GRÜNE/B 90;10;1,7 %;-;17;2,8 %;-
DIE LINKE;29;4,9 %;-;16;2,7 %;-
BVB / FREIE WÄHLER;31;5,2 %;-;16;2,7 %;-
FDP;10;1,7 %;-;5;0,8 %;-
Tierschutzpartei;-;-;-;10;1,7 %;-
Plus;-;-;-;2;0,3 %;-
BSW;-;-;-;58;9,7 %;-
III. Weg;-;-;-;2;0,3 %;-
DKP;3;0,5 %;-;2;0,3 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
EB Schamberger;1;0,2 %;-;-;-;-
