Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.793;-;-;1.793;-;-
Wählende;884;49,3 %;+07;884.0;49,3 %;+07
Ungültige Stimmen;9;1,0 %;-02;1.0;0,1 %;-08
Gültige Stimmen;875;99,0 %;+02;883.0;99,9 %;+08
SPD;366;41,8 %;+47;315.0;35,7 %;+48
AfD;281;32,1 %;+125;254.0;28,8 %;+65
CDU;118;13,5 %;+29;92.0;10,4 %;-08
GRÜNE/B 90;22;2,5 %;-74;55.0;6,2 %;-49
DIE LINKE;29;3,3 %;-54;11.0;1,2 %;-68
BVB / FREIE WÄHLER;52;5,9 %;-55;27.0;3,1 %;-48
FDP;7;0,8 %;-19;7.0;0,8 %;-35
Tierschutzpartei;-;-;-;13.0;1,5 %;-12
Plus;-;-;-;4.0;0,5 %;-11
BSW;-;-;-;99.0;11,2 %;+112
III. Weg;-;-;-;1.0;0,1 %;+01
DKP;-;-;-;1.0;0,1 %;+01
DLW;-;-;-;3.0;0,3 %;+03
WU;-;-;-;1.0;0,1 %;+01
