Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.053;-;-;1.053;-;-
Wählende;455;43,2 %;-;455;43,2 %;-
Ungültige Stimmen;5;1,1 %;-;4;0,9 %;-
Gültige Stimmen;450;98,9 %;-;451;99,1 %;-
SPD;176;39,1 %;-;141;31,3 %;-
AfD;134;29,8 %;-;118;26,2 %;-
CDU;54;12,0 %;-;52;11,5 %;-
GRÜNE/B 90;22;4,9 %;-;32;7,1 %;-
DIE LINKE;31;6,9 %;-;23;5,1 %;-
BVB / FREIE WÄHLER;26;5,8 %;-;11;2,4 %;-
FDP;3;0,7 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;11;2,4 %;-
Plus;-;-;-;2;0,4 %;-
BSW;-;-;-;58;12,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,2 %;-;1;0,2 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;3;0,7 %;-;-;-;-
