Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;407;-;-;407;-;-
Wählende;212;52,1 %;-;212;52,1 %;-
Ungültige Stimmen;1;0,5 %;-;2;0,9 %;-
Gültige Stimmen;211;99,5 %;-;210;99,1 %;-
SPD;79;37,4 %;-;71;33,8 %;-
AfD;72;34,1 %;-;62;29,5 %;-
CDU;15;7,1 %;-;16;7,6 %;-
GRÜNE/B 90;5;2,4 %;-;10;4,8 %;-
DIE LINKE;4;1,9 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;25;11,8 %;-;9;4,3 %;-
FDP;8;3,8 %;-;5;2,4 %;-
Tierschutzpartei;-;-;-;9;4,3 %;-
Plus;3;1,4 %;-;2;1,0 %;-
BSW;-;-;-;26;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
