Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;223;-;-;223;-;-
Wählende;138;61,9 %;-;138;61,9 %;-
Ungültige Stimmen;8;5,8 %;-;0;0,0 %;-
Gültige Stimmen;130;94,2 %;-;138;100,0 %;-
SPD;67;51,5 %;-;52;37,7 %;-
AfD;-;-;-;42;30,4 %;-
CDU;19;14,6 %;-;11;8,0 %;-
GRÜNE/B 90;0;0,0 %;-;4;2,9 %;-
DIE LINKE;5;3,8 %;-;4;2,9 %;-
BVB / FREIE WÄHLER;17;13,1 %;-;5;3,6 %;-
FDP;7;5,4 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;5;3,6 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;14;10,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;15;11,5 %;-;-;-;-
