Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.080;-;-;1.08;-;-
Wählende;495;45,8 %;-;495.0;45,8 %;-
Ungültige Stimmen;13;2,6 %;-;14.0;2,8 %;-
Gültige Stimmen;482;97,4 %;-;481.0;97,2 %;-
SPD;137;28,4 %;-;132.0;27,4 %;-
AfD;191;39,6 %;-;174.0;36,2 %;-
CDU;92;19,1 %;-;50.0;10,4 %;-
GRÜNE/B 90;7;1,5 %;-;12.0;2,5 %;-
DIE LINKE;-;-;-;10.0;2,1 %;-
BVB / FREIE WÄHLER;53;11,0 %;-;14.0;2,9 %;-
FDP;2;0,4 %;-;2.0;0,4 %;-
Tierschutzpartei;-;-;-;12.0;2,5 %;-
Plus;-;-;-;6.0;1,2 %;-
BSW;-;-;-;64.0;13,3 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;2.0;0,4 %;-
DLW;-;-;-;1.0;0,2 %;-
WU;-;-;-;2.0;0,4 %;-
