Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;626;-;-;626;-;-
Wählende;251;40,1 %;-;251;40,1 %;-
Ungültige Stimmen;7;2,8 %;-;7;2,8 %;-
Gültige Stimmen;244;97,2 %;-;244;97,2 %;-
SPD;77;31,6 %;-;64;26,2 %;-
AfD;100;41,0 %;-;98;40,2 %;-
CDU;20;8,2 %;-;13;5,3 %;-
GRÜNE/B 90;2;0,8 %;-;6;2,5 %;-
DIE LINKE;16;6,6 %;-;15;6,1 %;-
BVB / FREIE WÄHLER;28;11,5 %;-;7;2,9 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;12;4,9 %;-
Plus;-;-;-;2;0,8 %;-
BSW;-;-;-;21;8,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;5;2,0 %;-
WU;-;-;-;0;0,0 %;-
