Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;611;-;-;611;-;-
Wählende;335;54,8 %;-;335;54,8 %;-
Ungültige Stimmen;2;0,6 %;-;0;0,0 %;-
Gültige Stimmen;333;99,4 %;-;335;100,0 %;-
SPD;99;29,7 %;-;80;23,9 %;-
AfD;163;48,9 %;-;155;46,3 %;-
CDU;36;10,8 %;-;35;10,4 %;-
GRÜNE/B 90;0;0,0 %;-;18;5,4 %;-
DIE LINKE;2;0,6 %;-;1;0,3 %;-
BVB / FREIE WÄHLER;15;4,5 %;-;9;2,7 %;-
FDP;4;1,2 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;2;0,6 %;-
Plus;2;0,6 %;-;3;0,9 %;-
BSW;-;-;-;28;8,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,3 %;-;0;0,0 %;-
DLW;-;-;-;1;0,3 %;-
WU;-;-;-;2;0,6 %;-
Demokraten BB;11;3,3 %;-;-;-;-
