Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;298;-;-;298;-;-
Wählende;184;61,7 %;-;184;61,7 %;-
Ungültige Stimmen;2;1,1 %;-;1;0,5 %;-
Gültige Stimmen;182;98,9 %;-;183;99,5 %;-
SPD;114;62,6 %;-;92;50,3 %;-
AfD;45;24,7 %;-;46;25,1 %;-
CDU;10;5,5 %;-;11;6,0 %;-
GRÜNE/B 90;2;1,1 %;-;2;1,1 %;-
DIE LINKE;3;1,6 %;-;3;1,6 %;-
BVB / FREIE WÄHLER;6;3,3 %;-;7;3,8 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,6 %;-
Plus;1;0,5 %;-;0;0,0 %;-
BSW;-;-;-;17;9,3 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;1,1 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,5 %;-;-;-;-
