Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;240;-;-;240;-;-
Wählende;138;57,5 %;-;138;57,5 %;-
Ungültige Stimmen;1;0,7 %;-;0;0,0 %;-
Gültige Stimmen;137;99,3 %;-;138;100,0 %;-
SPD;57;41,6 %;-;50;36,2 %;-
AfD;51;37,2 %;-;45;32,6 %;-
CDU;12;8,8 %;-;8;5,8 %;-
GRÜNE/B 90;1;0,7 %;-;5;3,6 %;-
DIE LINKE;8;5,8 %;-;8;5,8 %;-
BVB / FREIE WÄHLER;7;5,1 %;-;4;2,9 %;-
FDP;1;0,7 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,4 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;11,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;0;0,0 %;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
