Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;164;-;-;164;-;-
Wählende;107;65,2 %;-;107;65,2 %;-
Ungültige Stimmen;1;0,9 %;-;0;0,0 %;-
Gültige Stimmen;106;99,1 %;-;107;100,0 %;-
SPD;38;35,8 %;-;41;38,3 %;-
AfD;24;22,6 %;-;25;23,4 %;-
CDU;40;37,7 %;-;25;23,4 %;-
GRÜNE/B 90;0;0,0 %;-;3;2,8 %;-
DIE LINKE;1;0,9 %;-;0;0,0 %;-
BVB / FREIE WÄHLER;3;2,8 %;-;1;0,9 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;2;1,9 %;-
Plus;0;0,0 %;-;1;0,9 %;-
BSW;-;-;-;9;8,4 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;0;0,0 %;-;-;-;-
