Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;768;-;-;768;-;-
Ungültige Stimmen;7;0,9 %;-;1;0,1 %;-
Gültige Stimmen;761;99,1 %;-;767;99,9 %;-
SPD;293;38,5 %;-;254;33,1 %;-
AfD;75;9,9 %;-;71;9,3 %;-
CDU;159;20,9 %;-;160;20,9 %;-
GRÜNE/B 90;80;10,5 %;-;78;10,2 %;-
DIE LINKE;55;7,2 %;-;33;4,3 %;-
BVB / FREIE WÄHLER;30;3,9 %;-;13;1,7 %;-
FDP;25;3,3 %;-;13;1,7 %;-
Tierschutzpartei;-;-;-;11;1,4 %;-
Plus;30;3,9 %;-;22;2,9 %;-
BSW;-;-;-;100;13,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;1;0,1 %;-
DLW;-;-;-;2;0,3 %;-
WU;-;-;-;9;1,2 %;-
EB Müller;14;1,8 %;-;-;-;-
